date	2-200	2-120	2-260	3-120	3_35	4-260	4-200	4-120	4_35	6_260	6_200	6_120	6_35	6_200	7_120	8_120	8_200	9_200a	9_200b	9_200c	9_200d	10_260	10_200	10_120	10_35
04/11/2015 11:35	24.098	25.720	24.219	24.291	23.713	24.050	24.074	23.593	23.978	23.833	24.484	24.002	23.689	24.195	24.363	24.315	24.291	24.581	24.557	24.557	24.363	24.823	24.484	24.291	23.809
04/11/2015 11:40	24.098	25.744	24.219	24.315	23.737	24.050	24.074	23.617	24.002	23.833	24.460	24.026	23.689	24.195	24.363	24.339	24.291	24.605	24.557	24.557	24.388	24.871	24.508	24.315	23.833
04/11/2015 11:45	24.122	25.744	24.219	24.339	23.737	24.074	24.098	23.641	24.002	23.833	24.460	24.026	23.713	24.219	24.412	24.339	24.291	24.581	24.581	24.581	24.388	24.871	24.508	24.339	23.857
04/11/2015 11:50	24.122	25.768	24.267	24.339	23.761	24.074	24.122	23.641	24.026	23.857	24.460	24.050	23.713	24.219	24.412	24.363	24.315	24.581	24.581	24.605	24.412	24.871	24.532	24.363	23.857
04/11/2015 11:55	24.146	25.793	24.243	24.363	23.785	24.074	24.098	23.665	24.050	23.857	24.484	24.050	23.737	24.243	24.412	24.388	24.315	24.581	24.581	24.581	24.412	24.895	24.532	24.363	23.881
04/11/2015 12:00	24.146	25.793	24.267	24.363	23.785	24.098	24.122	23.665	24.026	23.857	24.484	24.050	23.737	24.243	24.412	24.388	24.315	24.605	24.605	24.605	24.412	24.871	24.532	24.388	23.881
04/11/2015 12:05	24.171	25.793	24.243	24.339	23.785	24.098	24.146	23.665	24.026	23.881	24.508	24.074	23.737	24.267	24.412	24.412	24.339	24.629	24.605	24.605	24.436	24.895	24.532	24.388	23.905
04/11/2015 12:10	24.171	25.817	24.291	24.363	23.809	24.098	24.146	23.665	24.050	23.881	24.508	24.074	23.761	24.291	24.436	24.412	24.363	24.629	24.605	24.605	24.412	24.895	24.557	24.388	23.905
04/11/2015 12:15	24.195	25.817	24.291	24.388	23.809	24.098	24.146	23.689	24.050	23.881	24.532	24.098	23.761	24.291	24.436	24.436	24.363	24.605	24.605	24.605	24.436	24.895	24.581	24.412	23.930
04/11/2015 12:20	24.195	25.817	24.291	24.388	23.833	24.098	24.146	23.689	24.050	23.905	24.532	24.098	23.785	24.291	24.436	24.460	24.363	24.629	24.605	24.605	24.436	24.871	24.581	24.412	23.930
04/11/2015 12:25	24.195	25.841	24.291	24.388	23.833	24.122	24.171	23.713	24.074	23.905	24.532	24.122	23.785	24.291	24.484	24.460	24.388	24.653	24.605	24.605	24.436	24.871	24.581	24.436	23.954
04/11/2015 12:30	24.195	25.841	24.291	24.412	23.857	24.122	24.171	23.713	24.074	23.905	24.532	24.122	23.785	24.291	24.484	24.484	24.412	24.629	24.629	24.629	24.460	24.871	24.581	24.436	23.954
04/11/2015 12:35	24.195	25.841	24.291	24.388	23.857	24.146	24.195	23.713	24.098	23.930	24.557	24.122	23.809	24.315	24.484	24.484	24.388	24.653	24.653	24.629	24.460	24.871	24.581	24.436	23.954
04/11/2015 12:40	24.195	25.841	24.315	24.412	23.857	24.122	24.195	23.713	24.074	23.930	24.557	24.146	23.809	24.315	24.484	24.484	24.388	24.653	24.653	24.653	24.484	24.895	24.581	24.436	23.954
04/11/2015 12:45	24.219	25.866	24.339	24.412	23.857	24.146	24.219	23.737	24.098	23.954	24.581	24.146	23.809	24.339	24.508	24.484	24.412	24.629	24.629	24.629	24.484	24.895	24.605	24.436	23.978
04/11/2015 12:50	24.243	25.866	24.315	24.388	23.857	24.146	24.195	23.737	24.098	23.930	24.557	24.146	23.809	24.339	24.484	24.508	24.436	24.629	24.629	24.605	24.460	24.871	24.629	24.460	23.978
04/11/2015 12:55	24.219	25.841	24.291	24.388	23.857	24.146	24.195	23.737	24.074	23.930	24.557	24.146	23.809	24.339	24.460	24.508	24.412	24.629	24.629	24.629	24.460	24.871	24.581	24.436	23.954
04/11/2015 13:00	24.219	25.841	24.315	24.388	23.881	24.146	24.195	23.737	24.098	23.954	24.557	24.146	23.833	24.339	24.460	24.508	24.412	24.629	24.629	24.629	24.460	24.798	24.581	24.412	23.954
04/11/2015 13:05	24.243	25.841	24.315	24.436	23.881	24.146	24.195	23.737	24.098	23.930	24.581	24.171	23.833	24.339	24.484	24.508	24.412	24.629	24.653	24.653	24.484	24.823	24.581	24.412	23.978
04/11/2015 13:10	24.243	25.841	24.315	24.436	23.905	24.171	24.195	23.761	24.098	23.954	24.581	24.171	23.833	24.339	24.508	24.508	24.460	24.653	24.653	24.653	24.484	24.871	24.581	24.412	24.002
04/11/2015 13:15	24.243	25.866	24.315	24.412	23.905	24.146	24.195	23.761	24.122	23.954	24.557	24.171	23.857	24.339	24.484	24.532	24.460	24.653	24.653	24.653	24.484	24.895	24.605	24.436	24.002
04/11/2015 13:20	24.243	25.866	24.315	24.436	23.905	24.171	24.195	23.785	24.122	23.954	24.581	24.195	23.833	24.363	24.484	24.532	24.460	24.653	24.677	24.653	24.484	24.895	24.605	24.436	24.002
04/11/2015 13:25	24.267	25.866	24.315	24.436	23.881	24.171	24.195	23.761	24.098	23.954	24.581	24.195	23.857	24.363	24.484	24.532	24.460	24.653	24.653	24.653	24.484	24.895	24.581	24.412	24.002
04/11/2015 13:30	24.243	25.866	24.315	24.436	23.881	24.171	24.219	23.761	24.098	23.978	24.581	24.195	23.833	24.363	24.484	24.532	24.460	24.653	24.653	24.677	24.484	24.847	24.581	24.412	23.978
04/11/2015 13:35	24.267	25.866	24.315	24.436	23.881	24.171	24.219	23.761	24.098	23.978	24.581	24.195	23.857	24.363	24.484	24.532	24.460	24.653	24.677	24.677	24.508	24.774	24.581	24.388	23.978
04/11/2015 13:40	24.267	25.866	24.315	24.460	23.905	24.195	24.219	23.785	24.122	23.978	24.605	24.219	23.857	24.363	24.508	24.532	24.460	24.677	24.702	24.677	24.508	24.581	24.581	24.388	23.978
04/11/2015 13:45	24.267	25.890	24.363	24.508	23.978	24.195	24.243	23.809	24.146	24.002	24.629	24.243	23.905	24.388	24.532	24.532	24.484	24.726	24.726	24.726	24.557	24.677	24.605	24.436	24.002
04/11/2015 13:50	24.291	25.939	24.388	24.532	24.002	24.243	24.291	23.833	24.195	24.026	24.677	24.267	23.930	24.412	24.605	24.581	24.532	24.750	24.774	24.750	24.581	24.895	24.653	24.484	24.074
04/11/2015 13:55	24.315	25.987	24.436	24.581	24.074	24.267	24.315	23.881	24.243	24.074	24.702	24.291	23.954	24.436	24.653	24.581	24.557	24.774	24.774	24.774	24.629	24.968	24.702	24.557	24.122
04/11/2015 14:00	24.363	26.061	24.484	24.581	24.074	24.291	24.363	23.905	24.267	24.074	24.726	24.315	23.978	24.484	24.677	24.653	24.581	24.798	24.798	24.798	24.629	24.968	24.774	24.629	24.195
04/11/2015 14:05	24.388	26.061	24.460	24.581	24.074	24.315	24.363	23.930	24.267	24.074	24.726	24.315	23.978	24.508	24.702	24.677	24.581	24.798	24.823	24.823	24.653	24.968	24.774	24.677	24.195
04/11/2015 14:10	24.388	26.061	24.460	24.605	24.050	24.339	24.363	23.905	24.267	24.098	24.750	24.339	23.978	24.508	24.677	24.702	24.605	24.823	24.847	24.823	24.653	24.968	24.798	24.702	24.195
04/11/2015 14:15	24.412	26.061	24.484	24.605	24.074	24.339	24.388	23.905	24.267	24.098	24.750	24.339	24.002	24.532	24.702	24.726	24.629	24.823	24.823	24.823	24.677	24.968	24.823	24.677	24.195
04/11/2015 14:20	24.436	26.061	24.484	24.605	24.098	24.339	24.388	23.905	24.291	24.098	24.774	24.339	24.002	24.557	24.702	24.726	24.629	24.823	24.847	24.823	24.677	24.944	24.823	24.677	24.219
04/11/2015 14:25	24.436	26.061	24.484	24.605	24.074	24.339	24.388	23.905	24.291	24.122	24.774	24.339	24.002	24.557	24.702	24.750	24.629	24.798	24.823	24.823	24.653	25.113	24.823	24.677	24.219
04/11/2015 14:30	24.460	26.061	24.484	24.581	24.098	24.315	24.363	23.905	24.267	24.098	24.774	24.339	24.002	24.557	24.677	24.750	24.629	24.798	24.798	24.798	24.653	25.065	24.798	24.677	24.219
04/11/2015 14:35	24.436	26.036	24.460	24.605	24.098	24.315	24.363	23.905	24.267	24.098	24.750	24.339	24.002	24.532	24.653	24.750	24.605	24.798	24.823	24.823	24.677	24.968	24.774	24.653	24.195
04/11/2015 14:40	24.436	26.036	24.460	24.581	24.074	24.339	24.363	23.905	24.267	24.122	24.750	24.363	24.002	24.532	24.653	24.726	24.629	24.798	24.798	24.798	24.653	25.040	24.750	24.629	24.195
04/11/2015 14:45	24.436	26.036	24.484	24.581	24.098	24.315	24.363	23.905	24.267	24.122	24.750	24.363	24.002	24.532	24.653	24.726	24.629	24.798	24.798	24.798	24.653	25.065	24.750	24.629	24.171
04/11/2015 14:50	24.436	26.036	24.460	24.605	24.074	24.315	24.363	23.930	24.267	24.122	24.750	24.363	24.026	24.532	24.653	24.726	24.605	24.774	24.774	24.774	24.653	25.065	24.750	24.605	24.171
04/11/2015 14:55	24.436	26.012	24.460	24.581	24.074	24.315	24.363	23.905	24.267	24.098	24.750	24.363	24.002	24.532	24.629	24.726	24.605	24.750	24.774	24.774	24.629	25.065	24.726	24.581	24.171
04/11/2015 15:00	24.412	26.012	24.484	24.581	24.074	24.315	24.388	23.930	24.291	24.122	24.774	24.363	24.002	24.532	24.629	24.702	24.605	24.798	24.798	24.798	24.653	25.065	24.702	24.581	24.171
04/11/2015 15:05	24.436	26.036	24.484	24.605	24.098	24.339	24.412	23.954	24.291	24.146	24.774	24.388	24.050	24.532	24.677	24.702	24.629	24.823	24.823	24.847	24.677	25.040	24.726	24.605	24.171
04/11/2015 15:10	24.436	26.085	24.532	24.653	24.171	24.363	24.436	23.978	24.315	24.146	24.823	24.412	24.050	24.557	24.702	24.726	24.677	24.847	24.871	24.847	24.702	25.113	24.774	24.653	24.195
04/11/2015 15:15	24.460	26.085	24.557	24.677	24.171	24.363	24.436	23.978	24.339	24.171	24.823	24.436	24.074	24.581	24.726	24.750	24.677	24.847	24.871	24.871	24.726	25.089	24.823	24.677	24.267
04/11/2015 15:20	24.484	26.109	24.557	24.677	24.195	24.388	24.460	24.002	24.339	24.171	24.823	24.436	24.074	24.581	24.750	24.774	24.702	24.871	24.895	24.871	24.726	25.113	24.847	24.702	24.267
04/11/2015 15:25	24.484	26.134	24.557	24.677	24.219	24.412	24.460	24.002	24.388	24.171	24.847	24.436	24.098	24.581	24.774	24.798	24.726	24.895	24.895	24.871	24.750	25.137	24.871	24.726	24.291
04/11/2015 15:30	24.508	26.134	24.581	24.677	24.243	24.412	24.460	24.026	24.363	24.195	24.847	24.460	24.098	24.605	24.774	24.823	24.726	24.871	24.871	24.871	24.726	25.162	24.871	24.750	24.291
04/11/2015 15:35	24.508	26.134	24.581	24.677	24.219	24.388	24.460	24.026	24.388	24.171	24.823	24.436	24.098	24.605	24.774	24.823	24.726	24.895	24.895	24.871	24.750	25.137	24.871	24.750	24.315
04/11/2015 15:40	24.508	26.134	24.581	24.677	24.219	24.388	24.460	24.026	24.388	24.195	24.847	24.460	24.122	24.605	24.774	24.823	24.702	24.871	24.895	24.871	24.750	25.137	24.871	24.750	24.291
04/11/2015 15:45	24.508	26.134	24.581	24.677	24.219	24.436	24.484	24.050	24.388	24.195	24.847	24.460	24.122	24.605	24.774	24.823	24.726	24.871	24.895	24.871	24.750	25.162	24.847	24.750	24.315
04/11/2015 15:50	24.532	26.134	24.581	24.677	24.243	24.388	24.484	24.050	24.388	24.171	24.823	24.460	24.122	24.629	24.774	24.823	24.726	24.871	24.871	24.871	24.726	25.113	24.871	24.750	24.315
04/11/2015 15:55	24.532	26.134	24.581	24.677	24.243	24.388	24.460	24.050	24.388	24.195	24.847	24.460	24.122	24.605	24.774	24.823	24.702	24.871	24.871	24.895	24.750	25.089	24.847	24.750	24.315
04/11/2015 16:00	24.532	26.134	24.581	24.677	24.243	24.412	24.484	24.050	24.388	24.195	24.847	24.460	24.146	24.605	24.774	24.823	24.726	24.871	24.895	24.895	24.726	25.113	24.871	24.750	24.315
04/11/2015 16:05	24.532	26.134	24.532	24.677	24.243	24.388	24.484	24.050	24.388	24.195	24.847	24.460	24.146	24.605	24.750	24.823	24.726	24.871	24.895	24.871	24.726	25.137	24.871	24.750	24.291
04/11/2015 16:10	24.508	26.109	24.557	24.677	24.195	24.412	24.460	24.050	24.388	24.195	24.847	24.460	24.146	24.581	24.750	24.823	24.726	24.847	24.871	24.871	24.726	25.113	24.847	24.726	24.291
04/11/2015 16:15	24.508	26.109	24.557	24.677	24.219	24.388	24.484	24.050	24.363	24.195	24.847	24.460	24.122	24.581	24.750	24.823	24.726	24.871	24.871	24.871	24.726	24.968	24.823	24.702	24.291
04/11/2015 16:20	24.484	26.109	24.557	24.653	24.219	24.388	24.460	24.050	24.363	24.171	24.847	24.460	24.122	24.581	24.750	24.798	24.702	24.871	24.871	24.871	24.726	24.823	24.823	24.677	24.267
04/11/2015 16:25	24.484	26.109	24.557	24.653	24.195	24.388	24.460	24.050	24.363	24.171	24.823	24.460	24.122	24.581	24.750	24.798	24.702	24.871	24.871	24.871	24.726	24.653	24.798	24.677	24.267
04/11/2015 16:30	24.484	26.109	24.532	24.677	24.195	24.388	24.436	24.050	24.363	24.195	24.823	24.460	24.122	24.581	24.726	24.798	24.726	24.871	24.871	24.847	24.702	23.665	24.798	24.653	24.267
04/11/2015 16:35	24.484	26.109	24.508	24.653	24.171	24.388	24.460	24.050	24.363	24.195	24.823	24.460	24.098	24.581	24.726	24.774	24.702	24.871	24.871	24.871	24.726	25.089	24.798	24.653	24.267
04/11/2015 16:40	24.484	26.085	24.532	24.653	24.171	24.412	24.460	24.050	24.363	24.195	24.847	24.460	24.098	24.581	24.726	24.774	24.702	24.871	24.871	24.871	24.726	25.113	24.798	24.629	24.243
04/11/2015 16:45	24.484	26.109	24.532	24.653	24.171	24.412	24.460	24.050	24.388	24.195	24.847	24.460	24.122	24.581	24.750	24.774	24.726	24.847	24.847	24.871	24.726	25.137	24.798	24.653	24.243
04/11/2015 16:50	24.484	26.109	24.532	24.677	24.171	24.388	24.460	24.050	24.388	24.195	24.847	24.460	24.122	24.581	24.726	24.774	24.726	24.871	24.871	24.895	24.726	25.113	24.798	24.653	24.243
04/11/2015 16:55	24.484	26.109	24.532	24.677	24.171	24.412	24.484	24.050	24.388	24.219	24.847	24.460	24.122	24.581	24.750	24.774	24.726	24.847	24.871	24.895	24.726	25.113	24.798	24.653	24.243
04/11/2015 17:00	24.484	26.109	24.532	24.677	24.146	24.412	24.484	24.050	24.388	24.195	24.847	24.460	24.098	24.581	24.726	24.774	24.726	24.871	24.871	24.871	24.726	25.089	24.798	24.653	24.243
04/11/2015 17:05	24.484	26.085	24.557	24.653	24.146	24.412	24.484	24.050	24.388	24.171	24.823	24.460	24.098	24.581	24.726	24.774	24.702	24.847	24.871	24.871	24.726	25.040	24.798	24.629	24.243
04/11/2015 17:10	24.484	26.085	24.532	24.653	24.146	24.388	24.460	24.050	24.363	24.195	24.823	24.460	24.098	24.581	24.702	24.774	24.702	24.847	24.847	24.847	24.702	25.065	24.798	24.629	24.243
04/11/2015 17:15	24.484	26.085	24.557	24.653	24.146	24.388	24.460	24.050	24.388	24.195	24.798	24.436	24.098	24.581	24.702	24.774	24.702	24.823	24.823	24.847	24.677	25.040	24.774	24.629	24.243
04/11/2015 17:20	24.484	26.085	24.557	24.629	24.146	24.388	24.460	24.050	24.363	24.195	24.798	24.436	24.098	24.581	24.702	24.750	24.677	24.823	24.823	24.823	24.677	25.016	24.774	24.605	24.219
04/11/2015 17:25	24.460	26.061	24.532	24.629	24.122	24.388	24.436	24.050	24.363	24.171	24.798	24.436	24.098	24.557	24.702	24.750	24.677	24.823	24.798	24.823	24.677	24.968	24.750	24.581	24.219
04/11/2015 17:30	24.460	26.061	24.508	24.629	24.122	24.363	24.436	24.050	24.363	24.171	24.798	24.436	24.098	24.557	24.677	24.726	24.677	24.798	24.798	24.798	24.653	24.944	24.750	24.581	24.195
04/11/2015 17:35	24.460	26.036	24.508	24.605	24.098	24.339	24.436	24.050	24.363	24.146	24.774	24.436	24.074	24.532	24.677	24.726	24.653	24.774	24.774	24.798	24.653	24.919	24.726	24.581	24.195
04/11/2015 17:40	24.436	26.036	24.532	24.581	24.074	24.363	24.436	24.050	24.339	24.146	24.774	24.412	24.074	24.532	24.653	24.726	24.653	24.750	24.774	24.774	24.653	24.944	24.726	24.557	24.195
04/11/2015 17:45	24.436	26.012	24.508	24.581	24.074	24.339	24.412	24.026	24.339	24.146	24.750	24.412	24.074	24.508	24.653	24.702	24.629	24.774	24.774	24.774	24.629	24.968	24.702	24.557	24.195
04/11/2015 17:50	24.412	26.012	24.508	24.581	24.074	24.363	24.412	24.026	24.339	24.122	24.750	24.412	24.074	24.508	24.653	24.677	24.629	24.798	24.774	24.774	24.629	24.944	24.677	24.532	24.171
04/11/2015 17:55	24.412	26.012	24.532	24.605	24.074	24.339	24.412	24.026	24.339	24.146	24.750	24.412	24.074	24.508	24.629	24.677	24.629	24.823	24.823	24.798	24.653	24.968	24.677	24.532	24.171
04/11/2015 18:00	24.412	26.012	24.557	24.605	24.074	24.363	24.412	24.026	24.339	24.146	24.750	24.412	24.050	24.508	24.653	24.677	24.629	24.871	24.919	24.944	24.798	24.968	24.702	24.532	24.171
04/11/2015 18:05	24.412	26.012	24.726	24.581	24.074	24.436	24.436	24.026	24.363	24.195	24.798	24.388	24.122	24.557	24.629	24.677	24.774	25.016	25.113	25.113	24.944	25.016	24.677	24.532	24.146
04/11/2015 18:10	24.484	25.987	24.774	24.653	24.074	24.581	24.508	24.002	24.412	24.291	24.895	24.412	24.122	24.702	24.629	24.653	25.065	25.113	25.186	25.186	25.040	25.258	24.726	24.557	24.146
04/11/2015 18:15	24.557	26.012	24.871	24.677	24.074	24.629	24.581	24.002	24.436	24.339	24.944	24.436	24.122	24.823	24.677	24.653	25.162	25.162	25.210	25.234	25.089	25.404	24.823	24.557	24.146
04/11/2015 18:20	24.629	26.036	24.871	24.677	24.074	24.677	24.605	24.002	24.460	24.363	24.968	24.436	24.122	24.895	24.702	24.677	25.210	25.162	25.234	25.258	25.113	25.453	24.871	24.581	24.146
04/11/2015 18:25	24.677	26.061	24.871	24.702	24.074	24.702	24.629	24.002	24.484	24.363	24.968	24.460	24.122	24.944	24.702	24.677	25.234	25.210	25.234	25.258	25.113	25.453	24.895	24.581	24.146
04/11/2015 18:30	24.702	26.061	24.919	24.726	24.074	24.726	24.653	24.002	24.508	24.388	24.968	24.460	24.122	24.968	24.702	24.677	25.258	25.210	25.258	25.307	25.137	25.501	24.919	24.605	24.146
04/11/2015 18:35	24.726	26.085	24.919	24.726	24.074	24.750	24.653	24.026	24.508	24.388	25.016	24.460	24.122	25.016	24.726	24.677	25.258	25.210	25.258	25.331	25.137	25.501	24.944	24.605	24.146
04/11/2015 18:40	24.750	26.085	24.944	24.702	24.074	24.750	24.653	24.002	24.484	24.388	25.040	24.460	24.122	25.040	24.726	24.702	25.283	25.210	25.283	25.307	25.162	25.525	24.944	24.629	24.146
04/11/2015 18:45	24.774	26.109	24.968	24.750	24.074	24.750	24.677	24.002	24.508	24.412	25.065	24.484	24.122	25.065	24.750	24.702	25.283	25.258	25.307	25.331	25.137	25.550	24.968	24.629	24.146
04/11/2015 18:50	24.774	26.109	24.968	24.750	24.074	24.774	24.702	24.002	24.508	24.412	25.065	24.484	24.122	25.089	24.750	24.726	25.307	25.234	25.283	25.355	25.162	25.550	24.968	24.629	24.146
04/11/2015 18:55	24.798	26.109	24.968	24.750	24.074	24.774	24.702	24.002	24.532	24.412	25.065	24.484	24.122	25.089	24.750	24.726	25.307	25.234	25.283	25.331	25.186	25.574	24.968	24.653	24.146
04/11/2015 19:00	24.798	26.109	24.968	24.774	24.074	24.774	24.702	24.002	24.532	24.436	25.065	24.484	24.122	25.113	24.750	24.726	25.331	25.234	25.307	25.331	25.186	25.550	24.968	24.653	24.146
04/11/2015 19:05	24.798	26.109	24.968	24.726	24.074	24.798	24.702	24.026	24.532	24.436	25.065	24.484	24.122	25.113	24.774	24.726	25.331	25.258	25.307	25.331	25.186	25.598	24.968	24.653	24.171
04/11/2015 19:10	24.823	26.134	24.968	24.726	24.074	24.798	24.702	24.026	24.557	24.436	25.065	24.484	24.122	25.113	24.774	24.726	25.331	25.234	25.307	25.355	25.210	25.598	24.968	24.653	24.146
04/11/2015 19:15	24.823	26.109	24.968	24.750	24.074	24.774	24.726	24.026	24.557	24.436	25.089	24.508	24.122	25.113	24.774	24.726	25.331	25.234	25.307	25.331	25.210	25.598	24.968	24.653	24.146
04/11/2015 19:20	24.823	26.134	24.968	24.750	24.074	24.798	24.726	24.026	24.581	24.436	25.113	24.508	24.122	25.113	24.774	24.750	25.331	25.258	25.307	25.355	25.210	25.574	24.992	24.677	24.171
04/11/2015 19:25	24.847	26.134	24.968	24.774	24.074	24.798	24.750	24.026	24.557	24.460	25.089	24.508	24.122	25.113	24.774	24.750	25.355	25.258	25.331	25.355	25.210	25.550	24.968	24.677	24.171
04/11/2015 19:30	24.847	26.134	24.968	24.774	24.074	24.823	24.750	24.026	24.557	24.484	25.113	24.508	24.122	25.137	24.798	24.750	25.355	25.258	25.355	25.355	25.186	25.550	24.992	24.677	24.171
04/11/2015 19:35	24.847	26.158	25.016	24.774	24.074	24.798	24.774	24.026	24.581	24.484	25.113	24.532	24.122	25.137	24.798	24.750	25.380	25.283	25.331	25.355	25.210	25.574	25.016	24.677	24.171
04/11/2015 19:40	24.871	26.158	24.968	24.798	24.074	24.798	24.750	24.026	24.581	24.508	25.137	24.532	24.146	25.137	24.798	24.750	25.355	25.283	25.331	25.380	25.234	25.525	25.040	24.677	24.171
04/11/2015 19:45	24.871	26.158	25.040	24.774	24.074	24.798	24.750	24.026	24.581	24.484	25.137	24.532	24.146	25.162	24.798	24.750	25.380	25.258	25.355	25.380	25.234	25.550	25.040	24.677	24.171
04/11/2015 19:50	24.871	26.158	24.992	24.823	24.074	24.823	24.774	24.026	24.581	24.508	25.137	24.532	24.146	25.162	24.798	24.750	25.380	25.283	25.331	25.380	25.210	25.550	25.065	24.702	24.171
04/11/2015 19:55	24.871	26.158	25.040	24.823	24.074	24.823	24.774	24.050	24.605	24.508	25.137	24.532	24.146	25.162	24.798	24.774	25.380	25.307	25.355	25.380	25.210	25.550	25.065	24.702	24.171
04/11/2015 20:00	24.895	26.158	25.089	24.798	24.146	24.823	24.774	24.026	24.605	24.508	25.137	24.532	24.146	25.162	24.798	24.774	25.355	25.258	25.331	25.355	25.234	25.525	25.065	24.702	24.171
04/11/2015 20:05	24.871	26.158	25.040	24.798	24.122	24.798	24.774	24.050	24.629	24.508	25.137	24.532	24.171	25.162	24.798	24.774	25.355	25.258	25.331	25.355	25.210	25.525	25.065	24.702	24.195
04/11/2015 20:10	24.871	26.158	25.040	24.798	24.098	24.823	24.774	24.050	24.605	24.508	25.137	24.532	24.146	25.162	24.798	24.774	25.355	25.283	25.355	25.380	25.234	25.574	25.065	24.702	24.195
04/11/2015 20:15	24.871	26.158	25.065	24.798	24.074	24.847	24.798	24.050	24.605	24.508	25.137	24.557	24.146	25.162	24.798	24.774	25.355	25.283	25.355	25.404	25.234	25.598	25.065	24.702	24.195
04/11/2015 20:20	24.871	26.182	25.065	24.798	24.074	24.871	24.798	24.050	24.629	24.508	25.137	24.557	24.146	25.162	24.798	24.774	25.355	25.307	25.355	25.380	25.234	25.647	25.065	24.702	24.195
04/11/2015 20:25	24.895	26.182	25.065	24.798	24.074	24.871	24.798	24.050	24.629	24.508	25.162	24.557	24.146	25.162	24.798	24.774	25.355	25.307	25.355	25.404	25.234	25.623	25.065	24.726	24.195
04/11/2015 20:30	24.895	26.182	25.089	24.823	24.074	24.871	24.823	24.050	24.605	24.532	25.162	24.532	24.146	25.162	24.823	24.774	25.380	25.307	25.380	25.404	25.258	25.623	25.089	24.702	24.195
04/11/2015 20:35	24.895	26.182	25.089	24.823	24.098	24.871	24.798	24.050	24.629	24.532	25.162	24.557	24.146	25.162	24.823	24.774	25.380	25.307	25.380	25.428	25.258	25.623	25.065	24.726	24.195
04/11/2015 20:40	24.895	26.182	25.113	24.823	24.074	24.847	24.823	24.050	24.629	24.532	25.162	24.557	24.146	25.186	24.823	24.774	25.380	25.307	25.380	25.380	25.258	25.623	25.089	24.726	24.195
04/11/2015 20:45	24.895	26.207	25.089	24.823	24.074	24.895	24.847	24.050	24.629	24.532	25.162	24.557	24.146	25.186	24.823	24.774	25.404	25.331	25.380	25.404	25.307	25.623	25.089	24.726	24.195
04/11/2015 20:50	24.919	26.207	25.089	24.847	24.074	24.871	24.823	24.050	24.629	24.557	25.186	24.557	24.171	25.186	24.823	24.774	25.380	25.331	25.380	25.428	25.283	25.623	25.089	24.726	24.195
04/11/2015 20:55	24.919	26.207	25.113	24.847	24.074	24.871	24.823	24.074	24.629	24.557	25.162	24.557	24.171	25.186	24.847	24.774	25.404	25.331	25.380	25.428	25.283	25.623	25.089	24.726	24.195
04/11/2015 21:00	24.919	26.207	25.089	24.847	24.074	24.871	24.823	24.074	24.629	24.557	25.186	24.557	24.171	25.210	24.847	24.774	25.404	25.331	25.404	25.428	25.258	25.623	25.113	24.726	24.195
04/11/2015 21:05	24.919	26.207	25.113	24.871	24.074	24.895	24.823	24.074	24.653	24.532	25.162	24.557	24.171	25.210	24.847	24.774	25.428	25.331	25.380	25.428	25.283	25.671	25.113	24.750	24.195
04/11/2015 21:10	24.919	26.207	25.113	24.798	24.074	24.895	24.847	24.074	24.653	24.532	25.162	24.557	24.171	25.210	24.847	24.774	25.428	25.331	25.380	25.404	25.283	25.671	25.089	24.726	24.195
04/11/2015 21:15	24.919	26.207	25.137	24.823	24.074	24.895	24.871	24.074	24.653	24.557	25.162	24.557	24.171	25.210	24.847	24.774	25.428	25.331	25.404	25.428	25.283	25.647	25.089	24.750	24.195
04/11/2015 21:20	24.944	26.207	25.113	24.847	24.074	24.895	24.847	24.074	24.653	24.557	25.186	24.557	24.171	25.210	24.847	24.774	25.380	25.331	25.404	25.428	25.258	25.671	25.113	24.750	24.195
04/11/2015 21:25	24.944	26.207	25.089	24.871	24.074	24.895	24.847	24.074	24.653	24.532	25.186	24.557	24.171	25.210	24.847	24.774	25.404	25.331	25.380	25.453	25.283	25.671	25.113	24.750	24.195
04/11/2015 21:30	24.944	26.207	25.113	24.871	24.074	24.895	24.847	24.074	24.653	24.557	25.186	24.557	24.171	25.210	24.847	24.774	25.404	25.307	25.380	25.428	25.283	25.647	25.113	24.750	24.195
04/11/2015 21:35	24.944	26.231	25.137	24.823	24.074	24.871	24.847	24.074	24.653	24.532	25.186	24.557	24.171	25.210	24.847	24.774	25.404	25.307	25.404	25.428	25.283	25.647	25.113	24.750	24.195
04/11/2015 21:40	24.944	26.231	25.113	24.847	24.074	24.895	24.871	24.074	24.653	24.557	25.162	24.581	24.171	25.210	24.847	24.774	25.428	25.307	25.380	25.404	25.283	25.647	25.113	24.750	24.195
04/11/2015 21:45	24.944	26.207	25.113	24.847	24.074	24.895	24.871	24.074	24.653	24.557	25.186	24.557	24.171	25.210	24.847	24.774	25.428	25.331	25.404	25.428	25.283	25.647	25.113	24.750	24.195
04/11/2015 21:50	24.944	26.207	25.137	24.847	24.074	24.919	24.847	24.074	24.653	24.557	25.186	24.581	24.171	25.210	24.847	24.774	25.404	25.331	25.355	25.428	25.283	25.647	25.113	24.750	24.195
04/11/2015 21:55	24.944	26.207	25.137	24.847	24.074	24.895	24.847	24.074	24.653	24.557	25.186	24.557	24.171	25.210	24.847	24.774	25.404	25.331	25.380	25.428	25.283	25.623	25.089	24.750	24.195
