Date Heure, GMT+01:00	T B110	T B111	T B113	Trepro	T B103	Tescatt	TB102	Tvest	Tinf	TB105	TB104	Tacceuil
22/02/2015 00:26	20.722	23.809	24.460	22.585	20.865	21.485	20.317	24.798	20.841	23.785	21.557	22.202
22/02/2015 00:31	20.722	23.809	24.460	22.585	20.865	21.485	20.317	24.798	20.817	23.785	21.557	22.202
22/02/2015 00:36	20.722	23.809	24.460	22.585	20.865	21.485	20.317	24.798	20.793	23.785	21.557	22.202
22/02/2015 00:41	20.698	23.809	24.460	22.585	20.865	21.461	20.317	24.798	20.793	23.785	21.557	22.202
22/02/2015 00:46	20.698	23.809	24.460	22.585	20.865	21.461	20.317	24.798	20.770	23.785	21.533	22.178
22/02/2015 00:51	20.698	23.809	24.460	22.585	20.865	21.461	20.317	24.798	20.746	23.785	21.557	22.202
22/02/2015 00:56	20.698	23.809	24.436	22.585	20.865	21.461	20.317	24.798	20.746	23.761	21.533	22.178
22/02/2015 01:01	20.698	23.785	24.436	22.585	20.865	21.461	20.341	24.798	20.746	23.761	21.533	22.202
22/02/2015 01:06	20.674	23.785	24.436	22.585	20.865	21.461	20.341	24.798	20.746	23.785	21.557	22.178
22/02/2015 01:11	20.674	23.785	24.436	22.585	20.865	21.461	20.341	24.798	20.746	23.761	21.533	22.178
22/02/2015 01:16	20.674	23.785	24.436	22.585	20.841	21.461	20.341	24.798	20.722	23.761	21.533	22.178
22/02/2015 01:21	20.674	23.785	24.436	22.585	20.841	21.461	20.341	24.798	20.722	23.761	21.557	22.178
22/02/2015 01:26	20.650	23.785	24.436	22.585	20.865	21.461	20.341	24.798	20.722	23.761	21.533	22.178
22/02/2015 01:31	20.650	23.761	24.436	22.585	20.841	21.461	20.341	24.774	20.722	23.761	21.557	22.154
22/02/2015 01:36	20.650	23.761	24.412	22.585	20.841	21.461	20.365	24.798	20.722	23.737	21.557	22.154
22/02/2015 01:41	20.650	23.761	24.412	22.585	20.865	21.437	20.365	24.798	20.698	23.737	21.533	22.154
22/02/2015 01:46	20.627	23.761	24.412	22.585	20.841	21.437	20.341	24.798	20.698	23.737	21.533	22.154
22/02/2015 01:51	20.627	23.761	24.412	22.585	20.841	21.461	20.341	24.798	20.698	23.737	21.533	22.154
22/02/2015 01:56	20.627	23.761	24.412	22.585	20.865	21.461	20.341	24.798	20.746	23.737	21.533	22.154
22/02/2015 02:01	20.627	23.737	24.412	22.585	20.865	21.461	20.365	24.774	20.793	23.737	21.557	22.130
22/02/2015 02:06	20.627	23.737	24.412	22.585	20.865	21.437	20.365	24.774	20.841	23.737	21.557	22.130
22/02/2015 02:11	20.603	23.737	24.388	22.585	20.841	21.437	20.365	24.774	20.865	23.737	21.557	22.154
22/02/2015 02:16	20.603	23.737	24.388	22.585	20.865	21.437	20.365	24.774	20.889	23.713	21.557	22.154
22/02/2015 02:21	20.603	23.737	24.388	22.585	20.865	21.437	20.365	24.798	20.913	23.737	21.557	22.130
22/02/2015 02:26	20.603	23.737	24.388	22.585	20.865	21.437	20.365	24.774	20.936	23.713	21.557	22.130
22/02/2015 02:31	20.579	23.737	24.388	22.585	20.865	21.437	20.365	24.798	20.960	23.713	21.557	22.130
22/02/2015 02:36	20.579	23.737	24.388	22.585	20.865	21.437	20.365	24.774	20.960	23.713	21.557	22.130
22/02/2015 02:41	20.579	23.713	24.388	22.585	20.865	21.437	20.365	24.774	20.936	23.713	21.557	22.130
22/02/2015 02:46	20.579	23.713	24.388	22.585	20.865	21.437	20.365	24.774	20.913	23.713	21.557	22.106
22/02/2015 02:51	20.555	23.713	24.388	22.585	20.865	21.437	20.365	24.774	20.889	23.713	21.557	22.106
22/02/2015 02:56	20.555	23.713	24.388	22.585	20.865	21.437	20.365	24.798	20.841	23.713	21.557	22.130
22/02/2015 03:01	20.555	23.713	24.388	22.585	20.865	21.413	20.365	24.774	20.841	23.713	21.557	22.106
22/02/2015 03:06	20.555	23.713	24.388	22.585	20.865	21.437	20.365	24.774	20.817	23.713	21.557	22.106
22/02/2015 03:11	20.555	23.713	24.388	22.585	20.865	21.413	20.365	24.774	20.793	23.713	21.557	22.106
22/02/2015 03:16	20.555	23.713	24.388	22.585	20.865	21.413	20.365	24.774	20.770	23.689	21.557	22.106
22/02/2015 03:21	20.531	23.713	24.388	22.585	20.865	21.413	20.365	24.774	20.746	23.689	21.557	22.106
22/02/2015 03:26	20.531	23.689	24.363	22.585	20.865	21.413	20.365	24.774	20.746	23.689	21.557	22.106
22/02/2015 03:31	20.531	23.689	24.363	22.585	20.865	21.413	20.341	24.774	20.722	23.689	21.533	22.106
22/02/2015 03:36	20.531	23.689	24.363	22.585	20.865	21.413	20.365	24.774	20.722	23.689	21.557	22.082
22/02/2015 03:41	20.531	23.689	24.363	22.585	20.841	21.413	20.365	24.774	20.722	23.689	21.557	22.082
22/02/2015 03:46	20.531	23.689	24.363	22.561	20.841	21.413	20.365	24.774	20.722	23.689	21.533	22.082
22/02/2015 03:51	20.507	23.689	24.363	22.561	20.841	21.413	20.365	24.774	20.698	23.689	21.557	22.082
22/02/2015 03:56	20.507	23.689	24.363	22.561	20.841	21.413	20.365	24.774	20.698	23.689	21.557	22.082
22/02/2015 04:01	20.507	23.689	24.339	22.561	20.841	21.413	20.365	24.774	20.698	23.665	21.533	22.082
22/02/2015 04:06	20.507	23.665	24.339	22.585	20.841	21.413	20.365	24.774	20.698	23.665	21.533	22.058
22/02/2015 04:11	20.484	23.665	24.339	22.561	20.841	21.413	20.365	24.774	20.698	23.665	21.533	22.058
22/02/2015 04:16	20.484	23.665	24.339	22.561	20.841	21.413	20.365	24.774	20.698	23.665	21.533	22.058
22/02/2015 04:21	20.484	23.665	24.339	22.561	20.841	21.413	20.365	24.774	20.674	23.665	21.533	22.058
22/02/2015 04:26	20.460	23.665	24.339	22.561	20.841	21.413	20.365	24.774	20.674	23.665	21.533	22.058
22/02/2015 04:31	20.484	23.665	24.339	22.561	20.841	21.413	20.365	24.774	20.698	23.665	21.533	22.082
22/02/2015 04:36	20.460	23.641	24.339	22.561	20.841	21.390	20.365	24.774	20.746	23.641	21.533	22.058
22/02/2015 04:41	20.460	23.641	24.339	22.561	20.841	21.390	20.365	24.774	20.793	23.665	21.557	22.058
22/02/2015 04:46	20.460	23.641	24.339	22.561	20.841	21.390	20.365	24.774	20.841	23.665	21.533	22.058
22/02/2015 04:51	20.460	23.641	24.339	22.561	20.841	21.390	20.365	24.774	20.865	23.665	21.533	22.058
22/02/2015 04:56	20.460	23.641	24.339	22.561	20.841	21.390	20.365	24.798	20.889	23.641	21.557	22.034
22/02/2015 05:01	20.460	23.641	24.339	22.561	20.841	21.390	20.365	24.774	20.913	23.665	21.533	22.034
22/02/2015 05:06	20.436	23.641	24.339	22.561	20.841	21.390	20.365	24.774	20.936	23.665	21.557	22.058
22/02/2015 05:11	20.436	23.617	24.339	22.561	20.841	21.390	20.365	24.774	20.936	23.641	21.557	22.034
22/02/2015 05:16	20.436	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.936	23.641	21.557	22.034
22/02/2015 05:21	20.436	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.889	23.641	21.557	22.034
22/02/2015 05:26	20.412	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.865	23.641	21.557	22.034
22/02/2015 05:31	20.412	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.841	23.641	21.533	22.034
22/02/2015 05:36	20.412	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.817	23.641	21.557	22.034
22/02/2015 05:41	20.412	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.793	23.641	21.557	22.011
22/02/2015 05:46	20.388	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.770	23.641	21.533	22.011
22/02/2015 05:51	20.388	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.746	23.641	21.557	22.011
22/02/2015 05:56	20.388	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.746	23.617	21.533	22.011
22/02/2015 06:01	20.365	23.617	24.315	22.561	20.841	21.390	20.365	24.774	20.722	23.617	21.533	22.011
22/02/2015 06:06	20.365	23.593	24.315	22.561	20.841	21.390	20.365	24.774	20.722	23.617	21.557	22.011
22/02/2015 06:11	20.365	23.593	24.315	22.561	20.841	21.390	20.365	24.774	20.698	23.617	21.533	22.011
22/02/2015 06:16	20.365	23.593	24.291	22.561	20.841	21.390	20.365	24.774	20.698	23.617	21.557	22.011
22/02/2015 06:21	20.365	23.593	24.291	22.561	20.841	21.366	20.365	24.774	20.698	23.617	21.557	22.011
22/02/2015 06:26	20.365	23.593	24.315	22.561	20.841	21.366	20.365	24.774	20.698	23.617	21.557	22.011
22/02/2015 06:31	20.341	23.593	24.291	22.561	20.841	21.366	20.365	24.774	20.698	23.617	21.533	21.987
22/02/2015 06:36	20.341	23.593	24.291	22.561	20.841	21.366	20.365	24.774	20.674	23.617	21.533	21.987
22/02/2015 06:41	20.341	23.569	24.291	22.561	20.841	21.366	20.365	24.774	20.674	23.617	21.557	21.987
22/02/2015 06:46	20.341	23.593	24.291	22.561	20.817	21.366	20.365	24.774	20.674	23.617	21.533	21.987
22/02/2015 06:51	20.341	23.569	24.291	22.561	20.841	21.366	20.365	24.774	20.674	23.617	21.533	22.011
22/02/2015 06:56	20.341	23.569	24.291	22.537	20.841	21.366	20.365	24.774	20.674	23.617	21.533	21.987
22/02/2015 07:01	20.317	23.569	24.291	22.537	20.841	21.366	20.365	24.774	20.674	23.593	21.533	21.963
22/02/2015 07:06	20.317	23.569	24.291	22.537	20.841	21.366	20.365	24.774	20.674	23.593	21.533	21.987
22/02/2015 07:11	20.317	23.569	24.291	22.537	20.841	21.366	20.365	24.774	20.722	23.593	21.533	21.987
22/02/2015 07:16	20.317	23.545	24.291	22.561	20.817	21.366	20.365	24.774	20.770	23.593	21.533	21.987
22/02/2015 07:21	20.293	23.545	24.291	22.537	20.841	21.342	20.365	24.774	20.817	23.593	21.533	21.987
22/02/2015 07:26	20.293	23.545	24.291	22.537	20.841	21.342	20.365	24.774	20.841	23.593	21.533	21.963
22/02/2015 07:31	20.293	23.545	24.291	22.537	20.817	21.342	20.365	24.774	20.865	23.593	21.533	21.963
22/02/2015 07:36	20.293	23.545	24.267	22.537	20.817	21.342	20.365	24.774	20.889	23.593	21.533	21.963
22/02/2015 07:41	20.293	23.545	24.267	22.537	20.817	21.342	20.388	24.750	20.913	23.569	21.533	21.963
22/02/2015 07:46	20.269	23.545	24.267	22.537	20.841	21.342	20.388	24.750	20.913	23.569	21.533	21.963
22/02/2015 07:51	20.269	23.545	24.267	22.537	20.841	21.342	20.388	24.774	20.913	23.569	21.533	21.963
22/02/2015 07:56	20.269	23.545	24.267	22.537	20.841	21.342	20.365	24.750	20.889	23.593	21.557	21.963
22/02/2015 08:01	20.269	23.545	24.267	22.537	20.841	21.342	20.388	24.774	20.865	23.569	21.557	21.963
22/02/2015 08:06	20.269	23.545	24.267	22.537	20.841	21.342	20.388	24.750	20.841	23.569	21.557	21.963
22/02/2015 08:11	20.269	23.545	24.267	22.537	20.841	21.342	20.412	24.750	20.817	23.593	21.557	21.963
22/02/2015 08:16	20.269	23.521	24.267	22.537	20.841	21.342	20.436	24.750	20.793	23.569	21.557	21.963
22/02/2015 08:21	20.246	23.521	24.267	22.537	20.865	21.342	20.436	24.750	20.770	23.569	21.557	21.963
22/02/2015 08:26	20.246	23.521	24.267	22.537	20.841	21.342	20.436	24.750	20.746	23.569	21.581	21.963
22/02/2015 08:31	20.246	23.521	24.291	22.537	20.841	21.342	20.460	24.750	20.746	23.593	21.581	21.963
22/02/2015 08:36	20.246	23.545	24.291	22.537	20.865	21.342	20.460	24.750	20.746	23.569	21.581	21.963
22/02/2015 08:41	20.246	23.545	24.291	22.537	20.865	21.342	20.460	24.750	20.722	23.593	21.581	21.987
22/02/2015 08:46	20.246	23.545	24.315	22.537	20.865	21.342	20.460	24.750	20.722	23.593	21.604	21.963
22/02/2015 08:51	20.246	23.545	24.315	22.537	20.865	21.342	20.484	24.750	20.722	23.593	21.604	21.987
22/02/2015 08:56	20.246	23.593	24.315	22.537	20.889	21.366	20.484	24.750	20.722	23.593	21.628	21.987
22/02/2015 09:01	20.269	23.641	24.315	22.537	20.889	21.366	20.484	24.750	20.722	23.593	21.628	21.987
22/02/2015 09:06	20.269	23.689	24.339	22.537	20.889	21.366	20.484	24.750	20.722	23.617	21.628	22.011
22/02/2015 09:11	20.293	23.761	24.339	22.537	20.913	21.366	20.484	24.750	20.722	23.617	21.652	22.011
22/02/2015 09:16	20.317	23.785	24.363	22.537	20.913	21.366	20.484	24.726	20.722	23.617	21.652	22.034
22/02/2015 09:21	20.365	23.833	24.363	22.537	20.913	21.390	20.484	24.750	20.722	23.617	21.652	22.058
22/02/2015 09:26	20.388	23.881	24.363	22.537	20.913	21.390	20.460	24.750	20.722	23.641	21.676	22.106
22/02/2015 09:31	20.436	23.905	24.388	22.537	20.913	21.390	20.460	24.726	20.722	23.641	21.676	22.202
22/02/2015 09:36	20.460	23.930	24.388	22.537	20.913	21.413	20.484	24.726	20.722	23.641	21.676	22.298
22/02/2015 09:41	20.484	23.978	24.388	22.537	20.936	21.413	20.460	24.750	20.722	23.641	21.700	22.417
22/02/2015 09:46	20.507	24.002	24.388	22.537	20.936	21.413	20.484	24.726	20.746	23.665	21.700	22.537
22/02/2015 09:51	20.531	24.026	24.388	22.513	20.936	21.437	20.484	24.750	20.793	23.665	21.700	22.633
22/02/2015 09:56	20.555	24.050	24.388	22.537	20.936	21.437	20.484	24.750	20.841	23.665	21.700	22.776
22/02/2015 10:01	20.579	24.074	24.412	22.513	20.936	21.461	20.484	24.750	20.865	23.665	21.700	22.920
22/02/2015 10:06	20.603	24.098	24.412	22.537	20.936	21.485	20.484	24.726	20.913	23.689	21.700	23.040
22/02/2015 10:11	20.627	24.122	24.436	22.537	20.960	21.509	20.484	24.726	20.936	23.689	21.700	23.160
22/02/2015 10:16	20.650	24.122	24.436	22.537	20.960	21.509	20.484	24.726	20.960	23.689	21.724	23.256
22/02/2015 10:21	20.650	24.146	24.436	22.513	20.960	21.533	20.484	24.750	20.960	23.713	21.724	23.352
22/02/2015 10:26	20.674	24.171	24.436	22.537	20.960	21.557	20.484	24.750	20.984	23.713	21.724	23.472
22/02/2015 10:31	20.698	24.195	24.436	22.513	20.984	21.581	20.484	24.750	20.984	23.713	21.724	23.569
22/02/2015 10:36	20.722	24.195	24.460	22.513	20.984	21.604	20.484	24.750	20.960	23.737	21.724	23.665
22/02/2015 10:41	20.746	24.219	24.460	22.537	20.984	21.604	20.484	24.750	20.936	23.737	21.748	23.761
22/02/2015 10:46	20.746	24.243	24.460	22.537	21.008	21.628	20.484	24.750	20.913	23.737	21.748	23.857
22/02/2015 10:51	20.770	24.243	24.460	22.537	21.008	21.652	20.484	24.750	20.889	23.761	21.748	23.930
22/02/2015 10:56	20.770	24.267	24.460	22.537	21.008	21.652	20.484	24.750	20.865	23.761	21.748	24.026
22/02/2015 11:01	20.793	24.267	24.460	22.537	21.008	21.676	20.484	24.750	20.865	23.761	21.748	24.122
22/02/2015 11:06	20.817	24.267	24.460	22.537	21.032	21.700	20.484	24.750	20.841	23.761	21.748	24.195
22/02/2015 11:11	20.841	24.267	24.460	22.537	21.032	21.700	20.484	24.750	20.817	23.785	21.772	24.267
22/02/2015 11:16	20.841	24.267	24.460	22.537	21.032	21.700	20.484	24.750	20.817	23.785	21.748	24.339
22/02/2015 11:21	20.865	24.291	24.460	22.537	21.032	21.724	20.460	24.750	20.793	23.785	21.772	24.412
22/02/2015 11:26	20.865	24.291	24.460	22.537	21.032	21.748	20.460	24.750	20.793	23.809	21.772	24.484
22/02/2015 11:31	20.865	24.291	24.460	22.537	21.056	21.748	20.484	24.750	20.770	23.809	21.772	24.532
22/02/2015 11:36	20.889	24.291	24.460	22.537	21.056	21.772	20.460	24.750	20.770	23.833	21.772	24.605
22/02/2015 11:41	20.889	24.315	24.460	22.537	21.056	21.795	20.460	24.750	20.770	23.833	21.772	24.677
22/02/2015 11:46	20.913	24.315	24.436	22.537	21.079	21.819	20.460	24.774	20.770	23.857	21.772	24.726
22/02/2015 11:51	20.913	24.315	24.436	22.537	21.079	21.819	20.460	24.774	20.770	23.857	21.772	24.774
22/02/2015 11:56	20.913	24.315	24.436	22.537	21.079	21.819	20.460	24.774	20.770	23.881	21.772	24.823
22/02/2015 12:01	20.936	24.315	24.436	22.537	21.079	21.867	20.460	24.774	20.770	23.881	21.772	24.847
22/02/2015 12:06	20.936	24.339	24.412	22.537	21.079	21.867	20.460	24.774	20.770	23.905	21.795	24.823
22/02/2015 12:11	20.936	24.339	24.412	22.537	21.103	21.867	20.460	24.774	20.770	23.905	21.795	24.750
22/02/2015 12:16	20.936	24.339	24.412	22.537	21.103	21.891	20.460	24.774	20.746	23.905	21.795	24.653
22/02/2015 12:21	20.936	24.363	24.412	22.561	21.127	21.891	20.460	24.774	20.746	23.930	21.795	24.581
22/02/2015 12:26	20.960	24.363	24.412	22.537	21.127	21.915	20.484	24.774	20.770	23.930	21.795	24.508
22/02/2015 12:31	20.984	24.363	24.412	22.561	21.127	21.891	20.460	24.774	20.817	23.954	21.819	24.388
22/02/2015 12:36	20.984	24.363	24.412	22.561	21.127	21.891	20.460	24.774	20.865	23.954	21.795	24.315
22/02/2015 12:41	20.984	24.388	24.412	22.561	21.151	21.891	20.460	24.774	20.913	23.978	21.795	24.243
22/02/2015 12:46	20.984	24.363	24.412	22.561	21.151	21.915	20.460	24.774	20.936	23.978	21.819	24.195
22/02/2015 12:51	20.984	24.388	24.412	22.561	21.151	21.915	20.460	24.774	20.984	23.978	21.795	24.122
22/02/2015 12:56	21.008	24.388	24.412	22.561	21.151	21.939	20.460	24.774	21.008	24.002	21.819	24.074
22/02/2015 13:01	21.008	24.388	24.436	22.561	21.175	21.963	20.460	24.774	21.032	24.026	21.819	24.050
22/02/2015 13:06	21.008	24.412	24.436	22.561	21.175	21.963	20.460	24.774	21.056	24.026	21.819	24.002
22/02/2015 13:11	21.032	24.412	24.436	22.561	21.175	21.987	20.436	24.774	21.079	24.050	21.819	23.954
22/02/2015 13:16	21.032	24.412	24.460	22.585	21.175	21.963	20.412	24.774	21.056	24.050	21.819	23.930
22/02/2015 13:21	21.032	24.412	24.484	22.585	21.175	21.987	20.412	24.774	21.056	24.050	21.819	23.905
22/02/2015 13:26	21.032	24.436	24.484	22.585	21.175	21.987	20.412	24.774	21.032	24.074	21.819	23.857
22/02/2015 13:31	21.032	24.436	24.508	22.585	21.199	21.987	20.388	24.774	21.008	24.074	21.795	23.833
22/02/2015 13:36	21.056	24.436	24.532	22.585	21.175	22.011	20.388	24.774	21.008	24.074	21.819	23.809
22/02/2015 13:41	21.056	24.436	24.557	22.585	21.175	22.011	20.388	24.774	20.984	24.098	21.795	23.785
22/02/2015 13:46	21.056	24.436	24.581	22.585	21.199	22.011	20.365	24.774	20.984	24.098	21.819	23.737
22/02/2015 13:51	21.056	24.436	24.653	22.585	21.199	22.011	20.365	24.774	20.984	24.098	21.819	23.713
22/02/2015 13:56	21.079	24.460	24.677	22.609	21.199	22.011	20.388	24.774	20.984	24.122	21.795	23.665
22/02/2015 14:01	21.079	24.460	24.726	22.609	21.199	22.011	20.388	24.774	20.984	24.122	21.819	23.641
22/02/2015 14:06	21.079	24.460	24.774	22.609	21.199	22.011	20.388	24.774	20.984	24.122	21.819	23.617
22/02/2015 14:11	21.079	24.460	24.823	22.609	21.223	22.011	20.388	24.774	20.984	24.146	21.819	23.593
22/02/2015 14:16	21.079	24.460	24.871	22.609	21.223	22.011	20.388	24.798	20.984	24.146	21.819	23.593
22/02/2015 14:21	21.079	24.460	24.944	22.633	21.223	21.987	20.388	24.774	20.984	24.171	21.819	23.545
22/02/2015 14:26	21.079	24.460	25.016	22.633	21.223	21.987	20.365	24.798	20.984	24.171	21.819	23.521
22/02/2015 14:31	21.079	24.460	25.065	22.633	21.223	21.963	20.365	24.798	20.960	24.171	21.819	23.497
22/02/2015 14:36	21.079	24.460	25.089	22.633	21.199	21.963	20.365	24.798	20.960	24.195	21.819	23.472
22/02/2015 14:41	21.079	24.436	25.089	22.633	21.199	21.939	20.365	24.798	20.960	24.195	21.795	23.448
22/02/2015 14:46	21.056	24.436	25.089	22.633	21.199	21.915	20.365	24.823	20.960	24.195	21.795	23.448
22/02/2015 14:51	21.056	24.412	25.089	22.633	21.223	21.891	20.365	24.823	20.936	24.219	21.795	23.424
22/02/2015 14:56	21.056	24.436	25.113	22.633	21.223	21.939	20.365	24.823	20.936	24.219	21.819	23.400
22/02/2015 15:01	21.056	24.460	25.137	22.633	21.223	21.939	20.365	24.823	20.936	24.243	21.819	23.400
22/02/2015 15:06	21.056	24.460	25.186	22.657	21.223	21.939	20.388	24.823	20.960	24.243	21.819	23.376
22/02/2015 15:11	21.079	24.460	25.234	22.657	21.223	21.915	20.365	24.847	21.008	24.267	21.819	23.352
22/02/2015 15:16	21.079	24.460	25.283	22.657	21.223	21.915	20.365	24.847	21.056	24.267	21.819	23.328
22/02/2015 15:21	21.079	24.436	25.331	22.657	21.223	21.915	20.365	24.847	21.079	24.267	21.843	23.328
22/02/2015 15:26	21.056	24.436	25.355	22.657	21.223	21.891	20.365	24.847	21.127	24.291	21.819	23.304
22/02/2015 15:31	21.056	24.460	25.380	22.657	21.223	21.891	20.365	24.847	21.151	24.291	21.819	23.304
22/02/2015 15:36	21.056	24.436	25.404	22.657	21.223	21.891	20.365	24.847	21.175	24.291	21.819	23.280
22/02/2015 15:41	21.056	24.436	25.428	22.657	21.199	21.891	20.365	24.847	21.175	24.315	21.819	23.256
22/02/2015 15:46	21.056	24.436	25.428	22.657	21.199	21.891	20.365	24.871	21.175	24.315	21.819	23.256
22/02/2015 15:51	21.032	24.436	25.404	22.657	21.199	21.891	20.341	24.871	21.175	24.315	21.795	23.232
22/02/2015 15:56	21.056	24.436	25.380	22.657	21.175	21.891	20.317	24.871	21.151	24.315	21.795	23.208
22/02/2015 16:01	21.032	24.412	25.355	22.657	21.175	21.867	20.317	24.871	21.127	24.315	21.795	23.184
22/02/2015 16:06	21.032	24.412	25.307	22.657	21.175	21.891	20.317	24.871	21.103	24.315	21.795	23.184
22/02/2015 16:11	21.032	24.412	25.283	22.657	21.151	21.867	20.293	24.871	21.056	24.339	21.772	23.160
22/02/2015 16:16	21.032	24.412	25.258	22.657	21.151	21.867	20.293	24.871	21.056	24.339	21.772	23.136
22/02/2015 16:21	21.008	24.388	25.210	22.657	21.151	21.843	20.269	24.871	21.032	24.339	21.772	23.136
22/02/2015 16:26	21.008	24.412	25.186	22.657	21.127	21.843	20.269	24.871	21.008	24.339	21.772	23.112
22/02/2015 16:31	21.008	24.388	25.137	22.657	21.151	21.843	20.293	24.871	20.984	24.339	21.772	23.112
22/02/2015 16:36	21.008	24.388	25.113	22.657	21.151	21.867	20.317	24.871	20.960	24.339	21.772	23.088
22/02/2015 16:41	21.008	24.388	25.137	22.657	21.151	21.867	20.317	24.895	20.960	24.339	21.772	23.088
22/02/2015 16:46	21.008	24.388	25.137	22.657	21.151	21.843	20.317	24.871	20.936	24.339	21.772	23.064
22/02/2015 16:51	21.008	24.388	25.137	22.681	21.175	21.867	20.317	24.895	20.936	24.363	21.772	23.064
22/02/2015 16:56	21.008	24.412	25.186	22.681	21.175	21.843	20.341	24.895	20.913	24.363	21.795	23.064
22/02/2015 17:01	21.032	24.412	25.258	22.681	21.175	21.867	20.317	24.895	20.913	24.363	21.795	23.064
22/02/2015 17:06	21.032	24.388	25.283	22.681	21.151	21.843	20.293	24.895	20.913	24.363	21.772	23.040
22/02/2015 17:11	21.008	24.388	25.258	22.681	21.127	21.843	20.269	24.895	20.889	24.363	21.772	23.016
22/02/2015 17:16	21.008	24.388	25.210	22.681	21.127	21.819	20.269	24.895	20.889	24.363	21.748	23.016
22/02/2015 17:21	20.984	24.388	25.186	22.681	21.127	21.819	20.269	24.919	20.889	24.363	21.724	22.992
22/02/2015 17:26	20.984	24.363	25.137	22.681	21.127	21.795	20.222	24.919	20.865	24.363	21.724	22.992
22/02/2015 17:31	20.984	24.363	25.113	22.681	21.103	21.795	20.222	24.919	20.865	24.363	21.724	22.968
22/02/2015 17:36	20.960	24.363	25.089	22.681	21.103	21.795	20.198	24.919	20.865	24.363	21.724	22.944
22/02/2015 17:41	20.960	24.339	25.065	22.681	21.103	21.795	20.174	24.919	20.889	24.363	21.700	22.944
22/02/2015 17:46	20.960	24.339	25.040	22.681	21.103	21.795	20.174	24.919	20.936	24.363	21.700	22.920
22/02/2015 17:51	20.936	24.339	25.016	22.681	21.079	21.772	20.174	24.919	20.960	24.339	21.700	22.920
22/02/2015 17:56	20.936	24.315	24.968	22.681	21.079	21.772	20.174	24.919	20.984	24.339	21.676	22.896
22/02/2015 18:01	20.936	24.315	24.944	22.681	21.056	21.772	20.174	24.919	21.008	24.339	21.676	22.896
22/02/2015 18:06	20.936	24.291	24.895	22.681	21.056	21.772	20.174	24.919	21.032	24.339	21.652	22.872
22/02/2015 18:11	20.936	24.291	24.871	22.681	21.056	21.772	20.174	24.919	21.056	24.339	21.652	22.872
22/02/2015 18:16	20.913	24.291	24.871	22.681	21.032	21.748	20.174	24.919	21.056	24.315	21.652	22.848
22/02/2015 18:21	20.913	24.291	24.847	22.681	21.032	21.748	20.174	24.919	21.079	24.315	21.628	22.848
22/02/2015 18:26	20.913	24.267	24.823	22.681	21.032	21.748	20.174	24.919	21.056	24.315	21.628	22.824
22/02/2015 18:31	20.913	24.267	24.823	22.681	21.032	21.724	20.174	24.944	21.032	24.315	21.604	22.824
22/02/2015 18:36	20.889	24.267	24.798	22.681	21.032	21.724	20.174	24.944	21.008	24.315	21.604	22.824
22/02/2015 18:41	20.889	24.267	24.798	22.681	21.032	21.724	20.174	24.944	20.984	24.315	21.604	22.800
22/02/2015 18:46	20.889	24.243	24.798	22.681	21.032	21.724	20.198	24.944	20.960	24.315	21.604	22.800
22/02/2015 18:51	20.889	24.243	24.774	22.681	21.008	21.724	20.174	24.944	20.936	24.291	21.604	22.776
22/02/2015 18:56	20.865	24.219	24.774	22.657	21.008	21.724	20.174	24.944	20.913	24.291	21.604	22.776
22/02/2015 19:01	20.865	24.219	24.774	22.681	21.008	21.700	20.174	24.944	20.889	24.291	21.604	22.753
22/02/2015 19:06	20.865	24.219	24.774	22.657	21.008	21.700	20.174	24.944	20.889	24.291	21.604	22.753
22/02/2015 19:11	20.865	24.219	24.774	22.681	21.008	21.724	20.150	24.944	20.865	24.291	21.604	22.729
22/02/2015 19:16	20.841	24.195	24.750	22.681	21.008	21.724	20.150	24.944	20.865	24.267	21.604	22.729
22/02/2015 19:21	20.841	24.195	24.750	22.681	20.984	21.700	20.150	24.944	20.841	24.291	21.604	22.729
22/02/2015 19:26	20.841	24.195	24.726	22.657	20.984	21.700	20.126	24.944	20.841	24.267	21.604	22.705
22/02/2015 19:31	20.841	24.195	24.726	22.657	20.984	21.700	20.126	24.944	20.841	24.267	21.604	22.705
22/02/2015 19:36	20.841	24.195	24.702	22.657	20.984	21.700	20.126	24.944	20.817	24.267	21.604	22.705
22/02/2015 19:41	20.817	24.171	24.702	22.657	20.984	21.700	20.126	24.944	20.817	24.267	21.604	22.681
22/02/2015 19:46	20.817	24.171	24.677	22.657	20.984	21.700	20.126	24.944	20.817	24.267	21.604	22.681
22/02/2015 19:51	20.817	24.171	24.677	22.657	20.984	21.700	20.126	24.944	20.817	24.267	21.604	22.681
22/02/2015 19:56	20.817	24.171	24.677	22.657	20.984	21.700	20.126	24.944	20.817	24.267	21.604	22.681
22/02/2015 20:01	20.793	24.171	24.653	22.657	20.984	21.700	20.150	24.944	20.793	24.243	21.604	22.657
